Unnamed: 0,country,description,designation,points,price,province,region_1,region_2,taster_name,taster_twitter_handle,title,variety,winery
61983,France,"This is classic Pinot Blanc, with pretty white flowers on the nose, a slight spritz enhancing lemony flavors in the mouth and a crisp, refreshing finish. Perfect for poolside sipping, particularly if there is some fish on the grill.",Réserve,83,15.0,Alsace,Alsace,,,,Gustave Lorentz 2007 Réserve Pinot Blanc (Alsace),Pinot Blanc,Gustave Lorentz
28547,France,"This lime-flavored wine has a hint of steeliness to emphasize the structure. It's crisp and fruity, racy and edgy at the end with a dry, tight finish.",Tradition,85,17.0,Alsace,Alsace,,Roger Voss,@vossroger,Charles Sparr 2012 Tradition Riesling (Alsace),Riesling,Charles Sparr
14412,France,"This classic blend from the Gascony region is crisply fresh and light, the sort of wine that just dances in the glass. It has a herbal character that is balanced by lemon and grapefruit fruitiness. The wine is ready to drink.",Pigmentum,86,12.0,Southwest France,Côtes de Gascogne,,Roger Voss,@vossroger,Georges Vigouroux 2014 Pigmentum Ugni Blanc-Colombard (Côtes de Gascogne),Ugni Blanc-Colombard,Georges Vigouroux
72992,France,"This wine is soft, open and full of fruit. It has a tang of acidity as well as rich berry flavors and a supporting layer of tannin. Fine, smoky and structured, it will be easy to drink from 2019.",,89,15.0,Bordeaux,Castillon Côtes de Bordeaux,,Roger Voss,@vossroger,Château d'Arce 2015  Castillon Côtes de Bordeaux,Bordeaux-style Red Blend,Château d'Arce
72266,France,"With some wood fermentation, this is a particularly rich wine. The wood gives roundness and extra richness that is balanced by the mineral and taut texture. The fruit is less important than the texture, a background of crisp apples and tight acidity. This bottling is ready to drink.",Brut Grand Cru,91,42.0,Champagne,Champagne,,Roger Voss,@vossroger,Louis de Sacy NV Brut Grand Cru  (Champagne),Champagne Blend,Louis de Sacy
16105,France,"86–88. Barrel sample. A hard-edged wine, the palate is very dry, and without the fruit to support it. It has edgy wood tannins, and only a hint of juiciness.",Barrel Sample,87,,Bordeaux,Médoc,,Roger Voss,@vossroger,Château la Tour de By 2012 Barrel Sample  (Médoc),Bordeaux-style Red Blend,Château la Tour de By
13373,France,"This warm, ripe wine offers good acidity, but its main thrust is rich yellow fruits and spice. It is drinkable now, but will develop well over the next few months to give a rounded, generous character. Drink from 2017.",Clos de la Côte,92,30.0,Burgundy,Saint-Véran,,Roger Voss,@vossroger,Christophe Cordier 2014 Clos de la Côte  (Saint-Véran),Chardonnay,Christophe Cordier
93950,France,"A ripe, perfumed Chinon. Red cherry, dried fruit and light spice are balanced by attractive acidity. This is a fruity, ready-to-drink wine, just hinting at tannins at the end.",,87,,Loire Valley,Chinon,,Roger Voss,@vossroger,Pichard & Jourdan 2009  Chinon,Cabernet Franc,Pichard & Jourdan
56762,France,"This is toasty and vanilla-laden, but stands out for its full-bodied, lush character and intense fruit, which powers through on the finish.",Garrus,90,100.0,Provence,Côtes de Provence,,Joe Czerwinski,@JoeCz,Château d'Esclans 2007 Garrus Rosé (Côtes de Provence),Rosé,Château d'Esclans
90401,France,"The herbal side of Touraine shows strongly here. The wine has richness as well as green fruits and gooseberries. Its acidity is dominant, tangy and full in the mouth. Drink now.",,85,15.0,Loire Valley,Touraine,,Roger Voss,@vossroger,Bougrier 2016 Sauvignon Blanc (Touraine),Sauvignon Blanc,Bougrier
27906,France,"91-93. Barrel sample. This is big and solid wine, with firm tannins and juicy fruit. It shows spice and intense acidity followed by black-currant freshness.",Barrel Sample,92,,Bordeaux,Saint-Julien,,Roger Voss,@vossroger,Croix de Beaucaillou 2011 Barrel Sample  (Saint-Julien),Bordeaux-style Red Blend,Croix de Beaucaillou
75769,France,"Very light, just hinting at tannins, this is an easy, soft wine, the black berry juice fruit flavors the main taste element. The wine has a jammy, smoky character that comes through, but the texture remains dilute.",,84,16.0,Bordeaux,Bordeaux Supérieur,,Roger Voss,@vossroger,Château de Goëlane 2006  Bordeaux Supérieur,Bordeaux-style Red Blend,Château de Goëlane
104600,France,"This light wine offers attractive black currant fruitiness. Burnt tannins from the wood aging give it a bitter edge, although the aftertaste does bring back the freshness of the vintage.",Sélection,85,15.0,Bordeaux,Côtes de Bourg,,Roger Voss,@vossroger,Château Le Prieuré de Bellegarde 2011 Sélection  (Côtes de Bourg),Bordeaux-style Red Blend,Château Le Prieuré de Bellegarde
111952,France,"The wine is dominated by crisp, herbal flavors. With acidity, citrus notes and just a touch of spice, it's fruity and bright. Drink now.",Trois Moulins,85,10.0,Bordeaux,Blaye Côtes de Bordeaux,,Roger Voss,@vossroger,Château Lacaussade Saint-Martin 2016 Trois Moulins  (Blaye Côtes de Bordeaux),Bordeaux-style White Blend,Château Lacaussade Saint-Martin
44739,France,"Dominated by rich Pinot Noir, this is still impressively youthful. It has a sense of power and concentration, with intense white fruit, yeast and just a hint of honey. It could age, but is ready to drink.",Celebris Vintage Extra Brut,94,150.0,Champagne,Champagne,,Roger Voss,@vossroger,Gosset 1998 Celebris Vintage Extra Brut  (Champagne),Champagne Blend,Gosset
32059,France,"Bright, light and totally fresh, this is a delightful rosé. It has wild strawberry flavors, laced with acidity. There's some spice as well, giving a balanced wine. It is fine both as an aperitif and with food.",L'Ange et Luce,88,15.0,Provence,Côtes de Provence,,Roger Voss,@vossroger,Domaine Jacourette 2012 L'Ange et Luce Rosé (Côtes de Provence),Rosé,Domaine Jacourette
65543,France,"Surprisingly austere for a Beaujolais-Villages, the wine has a firm, dry character that hides the natural fruitiness of the Gamay. Dense tannins and acidity give a cool feel to this stalky wine. It has red fruits, intense and tight acidity and a perfumed aftertaste. Drink now.",Les Combes,84,,Beaujolais,Beaujolais-Villages,,Roger Voss,@vossroger,Louis Tête 2013 Les Combes  (Beaujolais-Villages),Gamay,Louis Tête
19367,France,"Initially fresh and herbaceous, then exotic with a tropical-fruit note, this wine boasts both a steely edge and a ripe center. It's young and could age, but at the moment it is fruitily delicious.",Les Deux Tours,88,16.0,Loire Valley,Touraine,,Roger Voss,@vossroger,Patrick De Ladoucette 2011 Les Deux Tours Sauvignon Blanc (Touraine),Sauvignon Blanc,Patrick De Ladoucette
74713,France,"Beautifully understated, this offers fruit that's well integrated with the tight texture, giving a seamless, dry while also fruity wine. Just a hint of bottle maturity adds complexity.",Brut Réserve,90,50.0,Champagne,Champagne,,Roger Voss,@vossroger,Billecart-Salmon NV Brut Réserve  (Champagne),Champagne Blend,Billecart-Salmon
48505,France,"This lush and powerful selection opens with intense aromas of candied walnuts, orange rind, peanut brittle, dried apricot and vanilla-soaked oak. Round and plush in feel, it boasts a silky texture and decadent notes of apricot syrup, ginger-peach tea, clove-spiked orange and wood spice that are kept in check by ample acidity. A lovely pour that is delicious now yet will continue to hold well for another decade.",Vin Doux Naturel,92,75.0,Languedoc-Roussillon,Rivesaltes,,Lauren Buzzeo,@laurbuzz,Terrassous 1992 Vin Doux Naturel White (Rivesaltes),Rhône-style White Blend,Terrassous
114239,France,"This wine comes from a single vineyard in the heart of the appellation. It is soft, just hinting at the lime acidity while focused on ripe yellow and green-plum fruits. This wine can develop further and will be at its best from 2017.",La Carte,88,20.0,Burgundy,Mâcon-Lugny,,Roger Voss,@vossroger,Cave de Lugny 2013 La Carte  (Mâcon-Lugny),Chardonnay,Cave de Lugny
20656,France,"This is a juicy black-currant flavored wine that's ripe in tannin and in fruitiness. It has a hint of bitter extraction and an edge of dark wood aging, which need to soften and become round, so age it for at least five years.",,87,30.0,Bordeaux,Médoc,,Roger Voss,@vossroger,Château Carcanieux 2010  Médoc,Bordeaux-style Red Blend,Château Carcanieux
83433,France,"Dark tannins and a dense texture give this wine considerably more richness than its alcohol would suggest. It also has black plum and black cherry fruits, layers of spice from wood, and a firm, dry aftertaste. Drink from 2017.",Prestige du,90,16.0,Southwest France,Cahors,,Roger Voss,@vossroger,Château Lamartine 2012 Prestige du Malbec (Cahors),Malbec,Château Lamartine
116097,France,"97-99 Barrel sample. A wonderfully structured wine,it combines impressive purity of fruit with delicious, mouth-watering acidity, The dry structure holds this elegant structure perfectly in place. A great success.",Barrel sample,98,,Bordeaux,Pauillac,,Roger Voss,@vossroger,Château Mouton Rothschild 2009 Barrel sample  (Pauillac),Bordeaux-style Red Blend,Château Mouton Rothschild
2258,France,"86-88 Barrel sample. Densely structured wine, all rich plums and berry fruit flavors. There is a strong amount of wood, but it is the juicy, just green, character of the wine which is most prominent.",Barrel sample,87,,Bordeaux,Médoc,,Roger Voss,@vossroger,Château la Tour de By 2008 Barrel sample  (Médoc),Bordeaux-style Red Blend,Château la Tour de By
37383,France,"A ripe wine from a fine Bergerac vintage, this is balanced without being weighty. It is a blend of Merlot and Cabernet Sauvignon, giving both a fine tannic structure and plenty of black-currant juiciness. Drink this wine from 2018.",,88,14.0,Southwest France,Bergerac,,Roger Voss,@vossroger,Château les Peyroulets 2015 Red (Bergerac),Bordeaux-style Red Blend,Château les Peyroulets
64247,France,"Rounded, friendly pleasures of ripe pear fill nose and palate, along with a pleasant and toning phenolic element and a brightening and enlivening streak of grapefruit zestiness. This goes down far too easily. Look no further for alluring, appetizing fruit.",,90,18.0,Alsace,Alsace,,Anne Krebiehl MW,@AnneInVino,Allimant-Laugner 2014 Pinot Gris (Alsace),Pinot Gris,Allimant-Laugner
121268,France,"From vines on the north bank of the Loire, this wine is in a soft gentle style. With attractive fruit, it is light in texture with an attractive spring in its step. Ready to drink now.",Château de Pocé,86,13.0,Loire Valley,Touraine,,Roger Voss,@vossroger,Paul Buisse 2016 Château de Pocé Sauvignon Blanc (Touraine),Sauvignon Blanc,Paul Buisse
20619,France,"This spicy, strongly perfumed wine is full of fruit and juicy acidity. It's dry and structured, with a firm backdrop of tannins. It will be great for the winter.",,87,16.0,France Other,Vin de France,,Roger Voss,@vossroger,Florent Descombe NV Syrah (Vin de France),Syrah,Florent Descombe
26444,France,"This wine is already well balanced. Ripe strawberries and red cherries are shot through with the acidity of the vintage. The tannins are present, complementing the already attractive fruits. The aftertaste shows the considerable potential with its tannins. Drink from 2020.",Les Cazetiers Premier Cru,94,145.0,Burgundy,Gevrey-Chambertin,,Roger Voss,@vossroger,Domaine Faiveley 2014 Les Cazetiers Premier Cru  (Gevrey-Chambertin),Pinot Noir,Domaine Faiveley
111144,France,"89-91 A wine that is lighted by its acidity. It has weight, certainly, but the dominance is freshness. Extreme final smoky juiciness.",Barrel sample,90,,Bordeaux,Margaux,,Roger Voss,@vossroger,Château du Tertre 2010 Barrel sample  (Margaux),Bordeaux-style Red Blend,Château du Tertre
41750,France,"With a nutty flavor fresh apples and pears and a touch of honey, this is a delicious wine. It is full of ripe fruit that has not lost its crisp, cool character. The wine has a mineral edge that gives it a fine tang as well as a tight texture. It's fresh although there are indications of bottle age which means it is ready to drink.",L'Ancestrale Brut,91,,Loire Valley,Vouvray,,Roger Voss,@vossroger,Domaine Vincent Carême 2013 L'Ancestrale Brut  (Vouvray),Chenin Blanc,Domaine Vincent Carême
6058,France,"This wine is ripe, round, and fruity wine. It is refreshing and lively on the midpalate, with a crisp citrus note on the finish. Created by Producta Vignobles, a cooperative wine group.",La Cabane aux Oiseaux,89,13.0,Bordeaux,Bordeaux Rosé,,Roger Voss,@vossroger,Producta Vignobles 2014 La Cabane aux Oiseaux Rosé (Bordeaux Rosé),Rosé,Producta Vignobles
124549,France,"Underneath the austere exterior, there's a fruity character, with layers of citrus, kiwi and white peach flavors, along with the richness from having been aged in wood. Cellar this taut, minerally and structured wine for 2–3 years.",,89,18.0,Burgundy,Mâcon-Fuissé,,Roger Voss,@vossroger,Château Vitallis 2010  Mâcon-Fuissé,Chardonnay,Château Vitallis
124890,France,"A rich concentrated wine that is solid with tannins and ripe with black fruits. The fruits are up front with the densely tannic character equally prominent. With spice, bitter coffee as well as fine berry fruits, the wine is still young. Drink from 2019.",Château d'Aydie,93,29.0,Southwest France,Madiran,,Roger Voss,@vossroger,Famille Laplace 2012 Château d'Aydie Tannat (Madiran),Tannat,Famille Laplace
37390,France,This is a rich blend of Duras and Braucol. It is densely textured with ripe black-plum and berry fruits and some still young tannins. The wine will age well to show ripe fruits and a generous texture. Drink from 2018.,Rouge,88,19.0,Southwest France,Gaillac,,Roger Voss,@vossroger,Domaine des Terrisses 2015 Rouge Red (Gaillac),Red Blend,Domaine des Terrisses
45631,France,"Made only from grand cru vineyards, this latest release from Taittinger is in a crisp and dry style, profiting from ripe fruit, lifted with citrus and kiwi fruit flavors, a pure line of acidity and a hint of soft toast.",Prélude Grands Crus Brut,91,75.0,Champagne,Champagne,,Roger Voss,@vossroger,Taittinger NV Prélude Grands Crus Brut  (Champagne),Champagne Blend,Taittinger
38494,France,"Light, fruity and fragrant, this is an attractive, crisp wine that highlights red-berry fruits and soft acidity. It's a wine to drink now.",Cuvée Prestige,85,25.0,Bordeaux,Blaye Côtes de Bordeaux,,Roger Voss,@vossroger,Château Frédignac 2011 Cuvée Prestige  (Blaye Côtes de Bordeaux),Bordeaux-style Red Blend,Château Frédignac
